element_id,part_num,color_id,design_id
4500078,55236,294,55236
4521076,31452,14,31452
4223366,2156,25,2156
4264439,42405,135,42405
6227169,28220,14,28220
6329609,73947,9999,""
4121809,31215,2,""
4498205,58078,4,58076
6371538,67095pr0013,15,82614
6231389,19729pr0015,15,39099
6224248,3011,70,3011
6227152,35525pr0003,15,38750
6324144,49663pat0001pr0001,15,""
6253935,42918,15,42918
6189195,18788,297,18788
6231394,973c27h41pr4348,73,76382
6231364,19729pr0020,72,39095
4631404,5102c03,1,96892
6092951,4196,10,18921
6392553,66857pr0026,1000,88713
6064393,14793,9999,""
4162962,42001,14,42001
4249240,51703,25,51703
6250349,42716,179,42716
4583809,31384,19,31384
6048847,4354c02,73,47437
6371543,93089pr0004,15,82619
4544890,85606,1,85606
4249990,41978,72,41978
4162966,42030,0,42030
4563299,5102c08,1,87947
6138214,45141,71,45141
6247388,30602,4,30602
6122082,13233,272,22369
4549638,86301,320,""
4548360,4066pr0038,14,86092
4265814,51741pr0006,15,51741
6058413,6058413,9999,""
6119454,5102c08,71,21837
6276866,98313,320,49753
4583768,6005,2,""
4527209,54042,1,54042
6042696,5102c39,71,14661
6371444,6075,191,6075
6328144,37822,72,37822
6238262,3068bpr0379,2,39850
6136443,3437pr0054,322,24960
6238268,3068bpr0380,2,39851
4262133,51548pr0001,71,52849
6023457,4066pr0009,4,95386
6020585,48123c01,72,89861
4234260,4490,19,4490
6239888,3070bpr0187,0,40196
6238335,3010pr0051,322,39878
6223445,3028,25,3028
6326146,24246pr0020,15,73070
4512727,4490,0,4490
6054930,4490,29,4490
6330191,60897,15,44860
4207543,1314c01,15,47425
6272184,35459,0,35459
4190739,42093,10,42093
6331056,30562pr0002,226,75219
6035735,98465pr0011,1,98465
6179339,98465pr0011,1,""
6203758,98465pr0011,1,35502
4518234,4202,71,4202
4155652,4202,7,4202
6262086,64951,71,64951
6274863,3626cpr2984,15,50724
6331437,99773,0,65193
4505550,59127,135,59127
6497102,88295,28,5045
6284051,30367cpr0004,15,65706
6215038,64393,2,64393
4510054,60275pr0001,272,60275
6238349,3068bpr0381,19,39882
6218005,64393,272,64393
6218007,64681,272,64681
6174850,87080,272,87080
6458490,10105174,9999,""
6123908,86058,19,86058
6177986,85984,73,85984
4548180,85984,0,85984
6016468,85984,326,85984
4566607,85984,85,85984
6035291,85984,70,85984
6097095,85984,5,85984
4648855,85984,25,85984
4651524,85984,4,85984
6000071,85984,2,85984
6024286,85984,191,85984
6083977,85984,320,85984
4625024,85984,30,85984
6188477,85984,484,85984
6174851,87086,272,87086
6214314,51345pr0002,0,36880
4171080,41865,0,41865
6261356,88072,14,43876
6200676,48092,14,48092
4563146,4354c02,73,47437
6237143,11476,27,11476
6238302,3010pr0049,28,39870
6238289,3010pr0048,28,39864
6236777,32124,27,32124
6238287,14769pr1113,0,39860
6238298,87079pr0169,19,39868
6238344,3069bpr0243,28,39880
6250601,24246,27,35399
4567887,85984,72,85984
6234348,32028,379,32028
6247387,32530,14,32530
6233908,41879a,72,41879
6318207,65817,26,65817
6248793,35578,0,35578
6250580,973c04h03pr4507,321,76382
6170544,90509,322,28922
4582610,89813,0,89813
4257794,51554pr0002,1,52418
6136432,3437pr0053,322,24958
6315900,65098,71,65098
6129620,23738c01,71,23740
6250678,90540,72,18745
4620392,90754,0,90754
617924,6179,14,6179
4256121,6490,71,6490
6382795,50990bpr0014,15,96212
4510053,59528pr0002,288,60274
6236283,973c14h02pr4430,71,76382
6194414,11256,71,34283
6403875,32803,25,32803
231830,2318c01,15,2318
6187366,25081c02,4,25081
4234578,45456,212,""
6225242,32952,71,32952
4222126,3011,272,3011
6211930,25743pr0001,378,36405
6019908,85983pr0002,320,""
6353237,27393,41,78262
6238278,63864pr0019,27,39858
6020598,85610pr0002,73,85610
6289849,26603pr0029,0,66761
4550348,85984,14,85984
6272030,51008pr0001,0,51112
4286267,53585,0,53585
6262361,52985,0,52985
6236773,11476,31,11476
6212061,32952,323,32952
6236766,18653,3,18653
6115186,21225,9999,""
6236768,29120,158,29120
6236507,973c03h14pr4434,0,76382
6236039,973c43h02pr4421,320,76382
6239752,973c12h02pr4477,72,76382
6237323,3960pr9996,0,39757
6238332,3010pr0050,19,39877
4280143,3942c,19,""
444902,4449,7,4449
6236212,3626cpr2686,78,39522
6236404,3626cpr2689,0,39552
4259636,4354c02,14,47437
6019153,4354c03pr0002,15,47437
4517885,48125c04pr0001,14,48124
4525669,62675,2,62675
4501511,4891,2,4891
6236771,13547,3,13547
6236775,87079,31,87079
6236767,90194,158,28842
6238272,3010pr0047,0,39853
6236774,85984,31,85984
4162437,3036,8,3036
6352705,3626cpr3489,78,79388
6290393,86057,19,86057
6347295,61252,25,52738
4622476,61649,15,61649
4297017,56630,0,""
4569300,64771,14,64771
6262192,98313,297,49753
6112825,98068pr0003,84,21066
4264919,4544pr0001,4,53140
6171813,14181,14,14181
249442,2494,41,""
6044760,14948,9999,""
4519907,3942c,4,""
6217738,37320,15,37320
6231610,973c44h27pr4349,226,76382
6231606,3626cpr2632,15,39120
4255300,73352,4,73352
6074618,17637,9999,""
4284967,47440c01pr0002,25,47440
6021148,92014pr0004,4,12131
6188207,33534pr0001,14,33534
4168595,31284,73,31284
4548854,31111pr0025,71,86134
4508149,51548pr0005,135,89710
4293313,2318c01,15,2318
6239892,973c24h23pr4478,379,76382
6317595,30261pr0006,15,67078
6507913,2437,40,35243
6239422,973c03h02pr4474,0,76382
6236770,2431,3,2431
4558220,73590c02a,15,64230
6234272,34816,70,34816
6227158,19727pr0020,4,38752
6378287,11477,1062,11477
6015449,85984,28,85984
6402034,66788,4,66788
6331057,92198pr0229,78,75220
6236772,3005,3,3005
271173,2711,1,""
4140735,2424,15,""
6233804,33212,1103,33212
6101169,2431,31,2431
6282148,65487,15,65487
6236769,29119,158,29119
6237324,27507pr0002,0,39758
6231627,970c44pr1538,15,39123
6326620,99010,0,39892
6274892,970c09pr1757,85,54840
6278867,14769pr1143,0,54958
6063552,4449,5,""
4616211,85984,323,85984
4649749,85984,29,85984
4624086,85984,19,85984
4290099,3011,272,""
6032672,62670,0,62670
6234373,11256,92,34283
6239096,3626cpr2718,78,40105
6239332,970c12pr1585,72,40107
6236734,39652,0,39652
6039655,88432,484,88432
396328,3963,2,""
6446571,973c02h02pr6688,78,76382
6239801,36036,379,36036
6239808,3626cpr2719,84,40160
6395613,35477,72,35477
4295568,30208,71,30208
6501118,5711,0,5711
6331863,42862,28,42862
6239754,2488,297,2488
6236917,11089,71,11089
6167567,18792,30,18792
4546871,85951,14,85951
6251287,46212,33,35274
6227307,36846pr0001,379,38774
6189223,18791,72,18791
6274899,970c25pr1758,378,55304
6172427,20312,26,20312
6172426,20313,26,20313
6258671,11833,5,28620
6236909,39124,15,39124
6236916,22886,28,22886
6223421,11092,14,11092
6225035,3069bpr0223,322,38456
6223417,4588,30,4588
6226685,31512c04pr0001,4,36877
4518486,4589,72,59900
6239490,93557,379,93557
4518652,4589,71,59900
4509957,60268c01,71,60268
6153244,26852,9999,""
6337086,19888,14,""
4581703,47448,71,47448
4142829,23146,14,23146
6141955,24746,9999,""
4504792,3023,378,""
4525408,51704pr9998,10,60831
6223308,973c75h03pr4276,1103,76382
6238679,3626cpr2713,78,39910
6239494,973c43h02pr4476,29,76382
4224095,4860c03,191,73566
6239365,973c12h02pr4473,72,76382
6236913,39124,321,39124
6225032,32474pr1016,30,38455
6225057,24087,30,24087
4119047,2312c02,2,74656
6023941,4597,15,4597
4631724,62676pr0001,14,63035
6138616,2318c02,71,15613
6122075,56630,30,21845
6136351,50231,272,50231
6382796,50990bpr0015,15,96226
6172582,10258,2,10258
6181734,87990,4,87990
6236417,38117pr0054,92,39561
6238678,3626cpr2712,78,39907
6238692,3626cpr2714,78,39916
6253367,44661,1,35265
4550074,6259,14,6218
6236914,26601,19,26601
6226437,3005,308,3005
6222416,98138,72,98138
6278879,3068bpr0408,0,65158
6279964,98138pr0125,71,65308
6234270,30504,70,30504
4568637,85984,71,85984
6223143,20877,308,20877
6221608,14719,70,14719
6233805,15279,0,31576
6227167,26603pr0016,84,38753
6025026,85984,27,85984
6127366,85984,308,85984
4651236,85984,1,85984
6239763,11778pr0002,15,40142
6239767,11777pr0002,15,40143
6239922,38832pr0044,322,40199
6239928,38832pr0045,19,40230
6240053,970c43pr1586,29,40295
6240197,98138pr0097,72,40521
6236915,48336,70,48336
6239350,973c27h02pr4472,484,76382
6239419,973c12h02pr4475,70,76382
6238334,27448,15,27448
6080719,87991,308,87991
6250533,92818c01pr0163,5,35629
6274859,973c03h03pr4831,0,76382
6012894,64713,1,64713
6228222,6228219,9999,""
4550144,86414,9999,""
4182373,2300,110,2300
6378330,91501,3,31959
4278077,48495,135,""
6037389,4287c,2,4287
6088518,3024,158,""
6337800,77413,9999,""
6399680,37364c14,71,37364
6250383,98138pr0100,84,44893
6238331,35443,322,35443
6267171,87614,272,87614
6249120,30357,5,30357
6249118,15470,323,15470
6249123,4282,321,4282
6231543,11407c01pr0003,322,35566
4584107,60268c01,4,60268
4506396,59522c01,10,59522
4578512,55236,294,55236
6170315,28220pr0002,71,28915
4169110,31101,484,43050
4541142,4860c03,1,73566
6381909,93599,9999,""
6116726,15712,14,""
6133821,18395,25,18395
6088617,3020,46,""
6167835,18663,47,28729
6263037,92818c01pr0178,29,35629
4580607,89199,15,89199
4193482,44568,1,44568
6239470,3068bpr0383,15,40118
6033135,89398,10,89398
4579472,58057pr0001,19,58057
4516978,51704pr9997,1,61321
6079399,6079399,9999,""
6051380,55886pr0003,2,55886
82425,31021pr0001,15,12041
4125362,22512,9999,""
6021711,56630,15,""
6354071,88283,70,88283
4546740,85351,15,85917
6256050,57895,15,35295
6402076,66858,1,66858
6396285,6060,14,30935
4536469,4559c02,0,64668
6331059,28649pr0230,78,75222
6018491,92946,14,92946
4157281,31111,18,31111
6271639,99012,72,58489
6249742,26601,26,26601
6331435,99773,14,65193
6274894,973c25h02pr4833,378,76382
6237230,60897,321,60897
6051243,75121pr0016,4,75125
4656329,53143,71,53143
4506595,31050pr0002,4,75940
6280477,6575,14,6575
6282927,10126,78,10126
6273932,41944pr0001,15,60389
6382797,27925pr0012,272,96244
6152447,26758,9999,""
605940,6059,47,""
4109719,2493b,0,2493
6398463,11408c05pr0005,92,73161
6217178,973c75h03pr4179,1103,76382
6287840,92456c02pr0312,84,35862
6445609,973c23h23pr6655,84,76382
4520795,6309pr0128,15,48784
4251960,95120,379,""
4583182,87566pr0002,72,11991
6326149,24246pr0021,15,73072
4645065,2456,84,""
6344732,78477,9999,""
4497187,3044b,15,""
4563602,87978,9999,""
4142958,769,61,23318
6253753,48092,5,48092
6377939,92456c02pr0421,84,73141
6174012,28145pr0001,70,29384
4180551,44126,19,""
6430998,4198,4,""
3252526,32525,0,""
6455633,98138pr0338,321,105008
74584,74584,14,74584
4124363,6942,25,""
6454723,28621,3,""
6315642,45779pr0001,272,69460
4193580,6120,7,6120
6109479,20874,9999,""
6265319,92820c01pr0179,15,35634
6032446,13782,212,13782
4109830,2985,4,""
6270123,98088pat0003,320,98088
6218140,13756,47,13756
6152129,92254pat0001,70,26673
6273702,24782pr0001,80,60403
6359884,75867,15,75867
4579310,89390c01,14,89390
6032267,13763,9999,""
647924,6479,14,6479
4255332,3437,92,3437
4570199,973c14h03pr1575,0,76382
6045914,87421,0,87421
6239390,87544,52,35340
4521596,47219pr0002,15,47219
6012989,47219pr0002,15,47219
6210046,98238,26,98238
4631631,62677,14,62677
6217423,2318c02,71,37089
6189112,2525,4,2525
4224082,2301,191,2301
82061,3437pr0067,14,82061
6172534,3020,92,3020
6052242,41970pr0003,15,95434
4543094,53585,4,53585
6248675,44505,9999,""
6315629,3070bpr0225,191,69454
4219184,48287,1,48287
6123909,86059,72,86059
6347311,98089pat0006,272,98089
6197143,16478,41,16478
6257056,50116,9999,""
4518992,11153,15,61678
6315483,4460b,4,4460
6116765,21496,9999,""
4222336,6479,191,6479
6290409,10154,78,10154
6274879,973c09h33pr4832,85,76382
6032254,48125c03pr0001,73,48124
6258381,22388,71,35344
4264997,53143,71,53143
4506597,31050pr0002,4,""
6282928,10127,78,10127
6337078,92456c01pr0297,78,""
6039735,6309pr0061,15,48500
6282122,93273,321,93273
6240234,50231pr0004,379,40525
6280487,18674,326,18674
6273865,35787,70,35787
6280475,36841,14,36841
6310249,16709pat02,19,37679
6049761,2543,320,""
4219188,48411,1,48411
6023665,31111pr9993,19,95394
6399455,35700,322,59121
6256116,43045,0,43045
6278499,30362,15,51067
6222063,93550,179,37846
6115936,21364,9999,""
6310246,3659,14,3659
6238330,35442,85,35442
4129924,6251pr0004,68,""
6236464,85489,0,85489
6232169,35138,72,35138
6221054,47510pr0006,15,47510
6228511,47511pr0003,15,38050
4596896,2335,19,""
4612115,93702c02pr0002,15,93702
6111160,14923,191,18516
4180466,43713,1,""
6020671,1314c04pr0001,15,""
4180545,44126,1,""
6509834,5630,70,5630
4285416,74201c01,4,74201
6389487,36043pr0003,72,91847
4128595,32291,14,32291
4520771,6309pr0139,15,48757
6321197,4588,15,52394
4667666,75121pr0016,4,75125
6182696,86601,71,17215
4505580,59522c01,14,59522
4222170,4892,115,4892
4565327,2318c01,71,87072
4227639,3437,69,3437
6228896,970c21pr9924,297,38991
4541245,3046a,71,""
4542404,3046a,15,""
4520961,4589,70,""
4561500,87684,14,87684
6213729,11089,0,11089
6019977,12606,9999,""
4140786,3455,14,""
6036636,87086,2,87086
6175216,29698,9999,""
6507921,43898,182,35268
4255343,6474pr9983,15,43043
6270126,98089pat0003,320,98089
6089775,3003,321,""
6063612,15455,71,15455
6460453,39367pat0001,0,39367
4497383,1376pr0001,484,57892
6244918,39789,4,39789
6202392,76371pr0004,14,35273
6023216,13069,9999,""
6279050,65219,9999,""
6346559,98653pr0006,379,47587
6153189,26843,9999,""
4583080,2543,2,90256
4519960,6231,70,""
4546736,85350pr0001,15,85916
4100453,31035,4,""
4177418,3650c,0,3650
6142039,973c27h03pr3287,15,76382
6177192,30694,9999,""
6349462,6180pr9999,0,""
6190009,973c75h03pr3862,1103,76382
6287344,66264,9999,""
6089887,3020,35,""
451501,4515,15,4515
6261521,13349,70,13349
6400663,23955,308,86227
6361447,92198pr0280,84,80073
6238308,27135pr0219,15,39876
6369772,82234,9999,""
4119237,3678a,7,3678
4293560,56151,9999,""
6044236,14872,9999,""
6350589,2431pr0170,15,79130
6311889,2744,0,28670
6350590,3068bpr0543,15,79131
6382799,14769pr1234,272,96260
6221805,37841,9999,""
4141698,23034,9999,""
6331061,38106pr0002,10,75238
6252647,39789,26,39789
6001534,10218,9999,""
6247196,3030,2,3030
6248463,3471,2,3471
6317345,4175,15,31593
6209890,58118,72,21655
6233020,87991,0,87991
4112981,2546,14,""
6247198,45410,15,45410
6403451,66859,25,66859
6313601,11203,84,11203
4222353,47404,71,""
6249999,60581pr0018,15,46533
4610493,89200pr0002,15,89200
4639633,2318c01,71,""
6217422,2318c01,71,37089
4515896,60849,14,""
4519916,3046a,70,""
4614104,30177,4,88430
6020569,59522c01,14,59522
4222290,41978,29,41978
4542431,6231,19,""
4183773,3437,22,3437
6398113,73878,15,""
4530479,31174c04,72,76087
4278175,75535,25,75535
4567260,87703pr0001,1,87703
6064810,87703pr0002,4,87703
4579445,1376pr0007,70,57892
6249854,3833,272,3833
6249535,973c27h01pr4493,15,76382
6501131,5711,4,5711
444921,4449,4,""
6379477,92816c01pr0105,78,73152
6350254,79005,9999,""
6073397,61930,0,16516
4107701,2493b,2,2493
4544505,57523c01,135,""
6236695,39642,9999,""
6280386,32124,15,50029
6199519,upn0316pr0005,9999,""
6364551,6075,1050,6075
6038393,98653pr0002,326,98653
6399180,10100076,9999,""
4594727,92086,19,92086
6268010,24116,14,35396
4261805,6469,27,6469
6233184,16709pat02,19,37679
6247197,45411,15,45411
6271168,57894,15,46523
4631561,2543,4,90256
6250011,6178pr0004,15,44082
6340665,25893,71,""
6167279,4162pr0049,0,28695
6081344,78c09,179,71917
6350592,3010pr0083,26,79132
6294298,29988pr0001,15,29988
6408697,69729pr0014,272,100686
6301835,3941,226,6143
6147053,2449,31,2449
4209001,47397,14,47397
4224133,6471,5,6471
4171333,6471,73,6471
6097476,18646,321,18646
4224131,6471,135,6471
6249995,52037,72,52037
6132769,99206,19,99206
4519967,6231,72,""
6253332,60797c04,0,35166
6249998,6111,2,6111
4520794,6309pr0135,15,48663
6247194,2343,0,6269
6254808,3956,0,35262
6265462,61930,0,16516
6289723,55982,321,55982
4520799,6309pr0136,15,48665
6247195,6082,2,6082
6302226,970c07pr1909,308,68110
6208535,35939,9999,""
6589194,6589,71,""
444901,4449,15,4449
4224234,48287,25,48287
4530478,31174c03,15,76087
6022496,31213pr9991,4,88363
4507164,60055,9999,""
6171060,60608,0,28961
6438648,973c03h03pr6562,0,76382
6256910,16709pat38,226,37679
6312346,41749,15,41749
4543125,86601,71,86601
4160818,30042,0,30042
6146815,60481,30,60481
4513287,3007,2,""
4513284,3007,25,""
4517381,3008,378,""
4520958,4589,19,""
6235156,973c75h07pr4411,1103,76382
4191491,2449,1,""
6227909,13548,72,13548
6222509,10126,28,10126
6445986,973c70h70pr6673,179,76382
6214246,10183,143,""
6371437,49307,70,49307
6398703,52036,321,52036
4212632,2449,27,""
6089852,3666,33,""
6046304,3626bpr0738,14,93410
4590448,23146,484,23146
6310455,67649pr0001,14,69073
4255136,50925,0,""
4225958,75723pr0005,15,75723
4250260,74584,14,74584
6035017,6942,47,6942
604141,6041,36,""
3212526,32125,0,""
4156757,32577,22,""
6240386,93587pr0010,14,32854
6103313,19609,9999,""
6301282,16709pat39,15,37679
6222514,10127,28,10127
6037428,11261,308,11261
6170797,11291,2,11291
4534666,3021,27,""
4520770,6309pr0133,15,48659
6398079,98138,323,""
6009232,10985,9999,""
6186790,33391,9999,""
6096335,11954,272,11954
4130394,4204,1051,""
6030726,13349,15,13349
6034043,13547,326,13547
4541420,84880,9999,""
6230527,58247,15,58247
6235105,3626cpr2678,78,39447
3219226,32192,0,""
6235147,973c07h23pr4409,308,76382
6235161,970c27pr1559,15,39455
6235166,970c03pr1557,0,39456
6235149,973c27h11pr4410,15,76382
93087,93087,0,93087
6299620,92456c01pr0319,78,35677
4561553,87708,14,87708
6312345,41750,15,41750
6402032,66859,70,66859
6357109,3069bpr0338,226,79720
6310240,14520,0,14520
4237201,6141,383,44325
6173160,64394,73,64394
6357618,2653,322,2653
6296386,92456c03pr0302,92,35677
6056455,13965,322,13965
647123,6471,1,6471
4528320,3020,320,3020
6275512,89648,25,50402
6171961,18945,73,18945
6357108,15068pr0051,15,79719
4264103,6152b,41,""
6162354,11187,70,28263
4534667,3020,27,""
6051414,48125c03pr0001,25,48124
6469765,3023,212,""
622540,3023,47,6225
622541,3023,36,""
6330245,95188,85,95188
4621464,95547,226,95547
444924,4449,14,""
6023641,3626bpr0842,70,97389
4505849,4066pr0006,151,60821
4257805,51289pr0001,25,52424
6326150,3070bpr0249,14,73074
4254992,3437,272,3437
4182481,3437,110,3437
4259780,31174c03,15,76087
4224132,6471,212,6471
4220204,970c19pr0033,6,""
4582264,31213pr9994,4,90006
4181116,4204,2,44041
4142836,6510,351,6510
6014622,98456,14,98456
6030580,13567,9999,""
4219186,48287,10,48287
4216083,48174,182,48174
6170325,98129,297,98129
4516707,4066pr0069,73,61260
4285444,51261pr0002,15,54823
6125992,970c72pr0949,272,23887
4516636,1406c03pr0001,15,58233
4216056,48173,45,48173
4221369,46282,45,46282
4200397,46282,1004,46282
6064621,3942c,85,""
6240413,90398pr0001,5,40675
6015260,3010,33,""
6114299,10907,272,10907
6434472,3626cpr9643,297,""
4189330,6592,7,""
604128,6041,2,""
4211734,2493b,71,2493
393401,3934,15,""
401923,4019,1,""
4260646,30228,86,""
6268004,24116,71,35396
4216272,3437,1066,3437
6030893,13614,9999,""
4267975,53308,15,""
4611920,93672,9999,""
6248915,98585,41,31520
6292211,973c75h03pr5016,1103,76382
330824,3308,14,""
6273715,42003,72,42796
6030459,30177,0,96034
2852194,2852,71,""
6236140,37618pr0001,73,39510
6030683,970c03pr0422,0,13573
6434440,3626cpr9642,179,""
6101993,4209b,71,4209
4249099,41195c03,4,40867
6378055,15395,191,15395
6254384,36752,484,36752
4582270,4066pr0031,4,90008
4499652,1376pr0007,70,57892
6254382,36752,15,36752
4222139,6471,191,6471
6357619,18653,322,18653
6294038,65617,71,65617
6357617,32555,15,28973
4182483,3437,1068,3437
6375728,92842,15,77099
4515897,60849,71,""
6257060,18646,14,18646
4559235,75115pr0013,92,64538
6135557,30114,0,88418
4648958,98465pr0002,0,98465
6310243,30841,15,30841
6271825,32140,0,42137
6289410,65618pat0001,0,66743
6328291,92456c01pr0324,78,59637
6324828,69901pr0006,30,72461
6337241,69901pr0004,5,77302
6253735,60603,41,35318
6270112,53451,25,88513
6270114,53451,191,88513
6151294,26490c01pr0001,320,26490
6261261,72824,15,72824
6273153,3941,41,39223
6171732,2654,33,28558
6171718,30602,41,28659
6257548,57895pr0015,47,39256
6150237,5102c48,0,26439
6170468,63965,70,28921
612828,6128,2,""
4595439,88929,72,88929
4105150,6232,1,6232
6186559,89751pr0001,4,33329
4520941,62023,9999,""
6299043,3069bpr9991,3,67558
6299744,67801,9999,""
4248216,2493b,15,2493
6227684,38838,9999,""
6176584,30385,14,30385
6233563,973c11h02pr4388,28,88585
6214340,973c27h03pr2699,15,76382
6233295,973c26h19pr4378,19,88585
6247100,2431pr0134,70,42805
6090093,6090093,9999,""
6247102,2431pr0135,320,42807
6269967,24482,15,24482
6247106,35787pr0002,320,42809
6116855,21539,9999,""
6245245,22385,35,35339
4642584,970c07pr0258,308,98301
6191633,16530c01pr0003,10,16530
6151298,26490c01pr0002,379,26490
6407861,67095pr0006,15,68942
647121,6471,4,6471
4194654,44850,14,""
4508597,74864,4,74864
6507867,58176,36,28624
6038462,3942c,320,3942
4213570,47905,1,""
4113067,6564,2,6564
6464343,970c10pr0003,320,""
4160234,40388,72,""
6258469,98068pr0003,326,51078
6258483,98069pr0003,326,51130
6222185,93550,0,37846
6154839,27047,9999,""
6145779,22168,47,22168
4211212,32016,70,""
6038545,973c27h01pr2231,212,88585
6261505,47753,191,47753
6248283,16925c01pr0132,15,35573
6424454,3036,25,3036
6336591,16709pat23pr0001,15,77164
4561351,59178,72,59178
4582268,4066pr0032,10,90007
4546861,85355,10,85355
4225611,4493c01pr0002,0,75998
4649842,59,383,99232
6587199,6587,72,""
6400207,76764,297,76764
6185061,32845,47,32845
6245915,92820c02pr0160,272,35634
6262905,32192,71,42156
6266971,2417,85,2417
418526,4185,0,""
6271869,32034,0,42134
6271958,16530c01pr0001,10,39295
6133625,22385pr0009,36,24613
4262054,51289pr0003,1,51820
6357616,32828,378,32828
6070657,3045,191,3045
6315631,24246pr0009,321,69455
6285706,11408c01pr0008,78,38556
4578234,89504,9999,""
6365950,80577pat0001,226,80577
6170418,63965,71,28921
6276849,2476a,28,48241
6168620,28802,0,28802
6168615,28802,71,28802
4251356,98465pr0004,0,47562
6262945,60596,15,40289
6268817,2423,31,2423
6273628,98138pr0032,33,20304
6270113,53451,226,88513
6170871,30126,2,28958
6269072,11641,15,11641
4610823,30177,4,""
6024078,4598,15,4598
6136789,11090,15,""
6261264,72824,25,72824
6387469,59794c01pr0008,4,59794
6135074,16925c01pr0002,72,16925
4496400,54011pr0002,28,60818
6247091,3024pr0014,71,42803
6255955,49555,4,49555
6245190,3010pr0053,31,42206
6245183,87079pr0171,14,42202
6245178,3068bpr0384,14,42198
304324,3043,14,""
6133223,24557,9999,""
4142050,22978,9999,""
6344378,98058pr0003,326,78363
6170695,30170,72,28970
6254563,60601,41,35315
6357615,33909,322,33909
4512209,44570,72,44570
6310251,35473,15,35473
6438609,973c03h03pr6561,0,76382
6258467,98068pr0003,28,51076
6219718,6219718,9999,""
6258474,98069pr0003,28,51081
4525713,61802,15,61802
6171727,2654,182,28558
6383309,6177b,70,6177
4518444,44567a,2,""
4565280,3626bpr0619,71,88017
6192606,34004,72,34004
6445940,78522pr9999,4,""
474501,4745,15,""
618402,6184,7,""
4142967,30083,47,""
4141409,75535,6,""
659202,6592,7,""
608126,6081,0,""
608127,6081,8,""
6296400,973c03h12pr5023,0,76382
6010867,3626bpr0692,14,12520
6142053,25168,9999,""
6268905,32014,0,42155
4508588,3626bpr0504,78,60155
4508606,973c03h02pr1327,0,76382
4506418,973c36h02pr1319,5,76382
4529683,6233,320,6233
6510747,29633,84,3075
6214245,10183,57,34828
4279819,4066pr0068,0,54367
4526471,62976,191,62976
4526452,62969,4,62969
4216296,3011pr0004,71,47714
6167025,2744,15,28670
4224130,4886,27,4886
4543122,31350c01,71,76397
6273627,98138,33,35380
6301284,65826,10,65826
4520738,6309pr0062,15,48501
6326660,69182,15,69182
6328368,92456c03pr0118,92,59637
6258374,98072pr0009,28,51039
6279882,6629,1,42149
4284193,6474pr9993,4,82293
6132918,11477,5,11477
6157755,3626cpr9927,15,27320
6258369,98071pr0009,28,51015
4598308,75113pr0007,15,53855
4518451,44301a,1,""
4624245,61482,71,97927
6337240,69901pr0003,191,77301
4598710,75126pr0001,4,63718
4529989,98465pr0006,1,63717
6268814,2423,2,2423
6221783,20952,15,37840
6282128,57520,84,75903
6280488,92692,297,92692
6321764,71800,9999,""
6252836,24782pr0004,322,49328
6271358,32333,0,28840
6303515,87079pr0272,15,68351
6269079,13564,4,13564
4508226,3626cpr0502,78,60132
6206125,19818c02pr0036,4,34535
4515402,60809pr0001,92,60809
4621334,92198pr0003,78,95514
655326,6553,0,""
6222494,92198pr0006,78,38063
6398770,2526,320,2526
4610820,30177,15,""
4209083,47404,71,""
4154750,40385,70,""
6300360,49612,4,49612
4106975,30042,7,""
6148307,85489,4,85489
6029586,93608,71,93608
6055005,30480,320,""
6399789,79387,10,79387
6038624,3626cpr1119,19,14380
6253126,86500pr0005,15,37287
6217419,3960pr0033,15,37289
4129594,32291,4,""
4630739,973c27h01pr1573,15,88585
6300909,16709pat46,92,37679
6121189,4162pr0999,0,21971
6357620,68568,322,68568
6329950,11213,30,11213
4588243,973c27h27pr1552,15,88585
6254999,18896,322,18896
6269982,30091b,72,30091
6269984,30093,288,30093
6269989,30093,5,30093
6210767,30565,191,30565
6201062,11841c01,4,35026
3212324,32123b,14,""
6304758,24307,288,24307
4284987,33213,15,""
6251995,30668pr0002,4,49094
6214134,973c30h12pr3167,179,76382
6020567,3626bpr0864,19,98635
6172780,22385pr0063,52,29203
6296083,42918,0,42918
4264842,6511,15,6511
6311451,973c75h03pr5241,1103,76382
6256049,49555,1,49555
6193821,2318c01,71,33746
4519403,2318c01,135,2318
6055773,10058,26,13145
6038008,76385,0,76385
6002201,2413,0,""
4613323,2419,272,2419
6326155,98138pr0191,0,73080
4622871,92198pr0004,78,95872
6093531,90397,322,17947
6273724,42003,71,42796
6344380,98059pr0003,326,78364
6227406,38806,9999,""
6374485,84202,9999,""
6413626,4025,14,65441
6371541,82622,323,82622
6319995,70490,0,70490
6170596,28952,9999,""
6313599,41682,84,41682
247025,2470,6,""
6173615,61482,71,91795
6330410,69901pr0002,84,74687
4590010,3626bpr0541,14,92068
6329951,32607,321,32607
420423,4204,1,""
6240226,3023,143,28653
6253657,6180,85,6180
6315634,24246pr0010,191,69456
6464349,970c27pr0007,15,""
6278202,45677pr0012,15,65071
6302648,4590,71,42505
6266332,43045,15,43045
6056593,24911c01,71,15319
244921,2449,4,""
608123,6081,1,""
6270103,53451,0,88513
4177956,4859,15,4859
6345591,98057pr0003,158,78548
4170499,30027b,14,30027
6350908,92816c01pr0112,78,73152
6300355,61345,0,61345
4106750,71466,9999,""
6375742,28649pr0287,78,84869
4258361,3586,15,""
6312348,46413,15,50339
